model,run_id,image_id,dimension,sample_idx,status,rating,prompt_hash,attempts,finish_reason,latency_ms,input_tokens,output_tokens,cost_usd,error,claimed_at,completed_at,raw_response,reasoning
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,4,done,4,80cdc051ab47df8b,1,stop,9610,555,39,7.241e-05,,2026-04-26 18:22:05.016813,2026-04-26 18:22:14.628065,"```json
{""rating"": 4, ""reasoning"": ""The image shows a natural texture of tree bark, which is generally neutral and devoid of strong emotional triggers.""}
```","The image shows a natural texture of tree bark, which is generally neutral and devoid of strong emotional triggers."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,5,done,4,9443dde9293e343c,1,stop,14909,433,35,7.462e-05,,2026-04-26 18:22:31.528988,2026-04-26 18:22:46.439389,"```json
{""rating"": 4, ""reasoning"": ""The image shows a natural texture of tree bark, which is generally perceived as neutral.""}
```","The image shows a natural texture of tree bark, which is generally perceived as neutral."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,6,done,4,accb0645c5a7317d,1,stop,4195,435,37,7.57e-05,,2026-04-26 18:23:04.666787,2026-04-26 18:23:08.863095,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral, natural texture of tree bark without strong positive or negative emotional cues.""}
```","The image shows a neutral, natural texture of tree bark without strong positive or negative emotional cues."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,7,done,4,5498f5b30c2bc5d2,1,stop,3760,555,36,7.127e-05,,2026-04-26 18:23:32.865713,2026-04-26 18:23:36.626707,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral texture of tree bark with no strong positive or negative emotional triggers.""}
```",The image shows a neutral texture of tree bark with no strong positive or negative emotional triggers.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,8,done,4,ca5b13461f71edce,1,stop,826,556,38,0.0001302,,2026-04-26 18:24:10.273887,2026-04-26 18:24:11.102194,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral, natural texture of tree bark without any strong positive or negative emotional triggers.""}
```","The image shows a neutral, natural texture of tree bark without any strong positive or negative emotional triggers."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,9,done,4,1944be43df9bf111,1,stop,1018,556,38,0.0001302,,2026-04-26 18:24:46.496143,2026-04-26 18:24:47.515827,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral, natural texture of tree bark with no strong positive or negative emotional cues.""}
```","The image shows a neutral, natural texture of tree bark with no strong positive or negative emotional cues."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,10,done,4,f6a354ce7a91e30b,1,stop,3434,556,38,7.216e-05,,2026-04-26 18:25:04.991343,2026-04-26 18:25:08.427485,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral, natural texture of tree bark without any strong positive or negative emotional cues.""}
```","The image shows a neutral, natural texture of tree bark without any strong positive or negative emotional cues."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,11,done,4,675df605204557a6,1,stop,7374,554,37,7.152e-05,,2026-04-26 18:25:27.190044,2026-04-26 18:25:34.565862,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral, natural texture of tree bark without strong positive or negative emotional triggers.""}
```","The image shows a neutral, natural texture of tree bark without strong positive or negative emotional triggers."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,12,done,4,ef5faca078ca2c3d,1,stop,5408,553,35,7.063e-05,,2026-04-26 18:25:46.550240,2026-04-26 18:25:51.959448,"```json
{""rating"": 4, ""reasoning"": ""The image displays a neutral, natural texture of tree bark without any strong emotional cues.""}
```","The image displays a neutral, natural texture of tree bark without any strong emotional cues."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,13,done,4,2d63e40d01d1f5ac,1,stop,1537,432,38,7.568e-05,,2026-04-26 18:26:06.181592,2026-04-26 18:26:07.719618,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral, natural texture of tree bark without any strong positive or negative emotional triggers.""}
```","The image shows a neutral, natural texture of tree bark without any strong positive or negative emotional triggers."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,14,done,4,0d42485461ceca25,1,stop,1677,435,37,7.57e-05,,2026-04-26 18:26:27.117932,2026-04-26 18:26:28.796612,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral, natural texture of tree bark without strong positive or negative emotional triggers.""}
```","The image shows a neutral, natural texture of tree bark without strong positive or negative emotional triggers."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,15,done,4,2c9a721d3e0c8c32,1,stop,4730,553,36,7.614e-05,,2026-04-26 18:26:48.449242,2026-04-26 18:26:53.180522,"{""rating"": 4, ""reasoning"": ""The image shows a natural texture of tree bark, which is generally neutral and lacks strong positive or negative emotional cues.""}","The image shows a natural texture of tree bark, which is generally neutral and lacks strong positive or negative emotional cues."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,16,done,4,b9e2f44e91bfc120,1,stop,1527,432,37,7.528e-05,,2026-04-26 18:27:08.917776,2026-04-26 18:27:10.446318,"```json
{""rating"": 4, ""reasoning"": ""The image shows neutral, natural textures of tree bark without any strong positive or negative emotional triggers.""}
```","The image shows neutral, natural textures of tree bark without any strong positive or negative emotional triggers."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,17,done,4,ef00d6c48192516d,1,stop,3389,556,38,7.216e-05,,2026-04-26 18:27:29.716835,2026-04-26 18:27:33.107276,"```json
{""rating"": 4, ""reasoning"": ""The image is a neutral close-up of tree bark with no strong positive or negative emotional triggers.""}
```",The image is a neutral close-up of tree bark with no strong positive or negative emotional triggers.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,18,done,4,f9d3e2a08769be2e,1,stop,8126,556,39,0.0001307,,2026-04-26 18:27:53.348576,2026-04-26 18:28:01.476440,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral close-up of natural tree bark with no strong positive or negative emotional triggers.""}
```",The image shows a neutral close-up of natural tree bark with no strong positive or negative emotional triggers.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bark 5,valence,19,done,4,1ec4b5293875c326,1,stop,1713,433,38,7.582e-05,,2026-04-26 18:28:15.631426,2026-04-26 18:28:17.346031,"```json
{""rating"": 4, ""reasoning"": ""The image shows a neutral, natural texture of tree bark with no strong positive or negative emotional triggers.""}
```","The image shows a neutral, natural texture of tree bark with no strong positive or negative emotional triggers."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,0,done,1,696a2e1f909eb040,1,stop,9450,634,37,0.0001453,,2026-04-26 18:20:15.413087,2026-04-26 18:20:24.919006,"```json
{""rating"": 1, ""reasoning"": ""The image depicts two bears sleeping peacefully, which evokes a sense of calm and very low intensity.""}
```","The image depicts two bears sleeping peacefully, which evokes a sense of calm and very low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,1,done,1,73e76ec0d77039b3,1,stop,3349,513,36,8.622e-05,,2026-04-26 18:20:43.261865,2026-04-26 18:20:46.612470,"```json
{""rating"": 1, ""reasoning"": ""The image shows bears sleeping peacefully, which evokes a sense of calmness and very low intensity.""}
```","The image shows bears sleeping peacefully, which evokes a sense of calmness and very low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,2,done,1,73991145ce5676d3,1,stop,1680,511,32,8.434e-05,,2026-04-26 18:21:07.465399,2026-04-26 18:21:09.146640,"```json
{""rating"": 1, ""reasoning"": ""Two bears sleeping peacefully creates a very calm and low-energy scene.""}
```",Two bears sleeping peacefully creates a very calm and low-energy scene.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,3,done,1,d0e7b95c3417e2dc,1,stop,3465,514,36,8.636e-05,,2026-04-26 18:21:38.405076,2026-04-26 18:21:41.871598,"```json
{""rating"": 1, ""reasoning"": ""The image depicts two bears sleeping peacefully, which evokes a strong sense of calm and inactivity.""}
```","The image depicts two bears sleeping peacefully, which evokes a strong sense of calm and inactivity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,4,done,1,1a658ee08846d09b,1,stop,2270,514,37,8.676e-05,,2026-04-26 18:22:05.652525,2026-04-26 18:22:07.924041,"```json
{""rating"": 1, ""reasoning"": ""The image depicts two bears sleeping peacefully, which evokes a feeling of calmness and very low intensity.""}
```","The image depicts two bears sleeping peacefully, which evokes a feeling of calmness and very low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,5,done,1,f79b4dfe2da4dd34,1,stop,16531,636,34,0.0001442,,2026-04-26 18:22:32.124460,2026-04-26 18:22:48.657331,"```json
{""rating"": 1, ""reasoning"": ""Two bears sleeping soundly on rocks create a scene of extreme stillness and calmness.""}
```",Two bears sleeping soundly on rocks create a scene of extreme stillness and calmness.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,6,done,1,ccd2e1375b542af3,1,stop,972,636,40,0.0001472,,2026-04-26 18:23:05.944420,2026-04-26 18:23:06.917550,"```json
{""rating"": 1, ""reasoning"": ""The image shows two bears sleeping soundly on rocks, which evokes a very calm and low-intensity feeling.""}
```","The image shows two bears sleeping soundly on rocks, which evokes a very calm and low-intensity feeling."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,7,done,1,b54519bca8846b6e,1,stop,6325,514,41,8.836e-05,,2026-04-26 18:23:32.972972,2026-04-26 18:23:39.300574,"```json
{""rating"": 1, ""reasoning"": ""The image depicts two bears sleeping soundly, which evokes a very low level of intensity and a sense of calm.""}
```","The image depicts two bears sleeping soundly, which evokes a very low level of intensity and a sense of calm."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,8,done,1,b6f99485c4fdb496,1,stop,4609,635,40,8.474e-05,,2026-04-26 18:24:11.105611,2026-04-26 18:24:15.716585,"```json
{""rating"": 1, ""reasoning"": ""The image shows two bears sleeping soundly in a still environment, evoking a sense of calmness and low intensity.""}
```","The image shows two bears sleeping soundly in a still environment, evoking a sense of calmness and low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,9,done,1,28872a2555138635,1,stop,5750,633,37,9.635e-05,,2026-04-26 18:24:46.682905,2026-04-26 18:24:52.434472,"```json
{""rating"": 1, ""reasoning"": ""Two bears are sleeping peacefully on rocks, which evokes a very calm and low-intensity feeling.""}
```","Two bears are sleeping peacefully on rocks, which evokes a very calm and low-intensity feeling."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,10,done,1,0c632b4013145f6b,1,stop,2563,634,37,8.34e-05,,2026-04-26 18:25:05.634723,2026-04-26 18:25:08.199259,"```json
{""rating"": 1, ""reasoning"": ""Two sleeping bears in a still, quiet environment evoke a very low level of intensity and excitement.""}
```","Two sleeping bears in a still, quiet environment evoke a very low level of intensity and excitement."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,11,done,1,f06846cf5223c454,1,stop,3653,631,37,7.737e-05,,2026-04-26 18:25:27.388130,2026-04-26 18:25:31.043013,"```json
{""rating"": 1, ""reasoning"": ""The image shows two bears sleeping peacefully, which evokes a very low level of intensity and excitement.""}
```","The image shows two bears sleeping peacefully, which evokes a very low level of intensity and excitement."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,12,done,1,6920e96ff66b0c2a,1,stop,4739,635,37,7.789e-05,,2026-04-26 18:25:46.562737,2026-04-26 18:25:51.303467,"```json
{""rating"": 1, ""reasoning"": ""The image shows two bears sleeping peacefully, which evokes a very low level of intensity and excitement.""}
```","The image shows two bears sleeping peacefully, which evokes a very low level of intensity and excitement."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,13,done,1,0a190a8833850357,1,stop,13313,514,36,8.636e-05,,2026-04-26 18:26:06.304389,2026-04-26 18:26:19.619596,"```json
{""rating"": 1, ""reasoning"": ""Two bears sleeping peacefully in a quiet environment evoke a strong sense of calmness and low intensity.""}
```",Two bears sleeping peacefully in a quiet environment evoke a strong sense of calmness and low intensity.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,14,done,1,a9eeaa63dc79b5e0,1,stop,2214,635,38,8.394e-05,,2026-04-26 18:26:27.630544,2026-04-26 18:26:29.845798,"```json
{""rating"": 1, ""reasoning"": ""The image depicts two bears sleeping peacefully on rocks, evoking a strong sense of calm and low intensity.""}
```","The image depicts two bears sleeping peacefully on rocks, evoking a strong sense of calm and low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,15,done,1,2d01cc6837f0b5d0,1,stop,2184,635,35,6.034e-05,,2026-04-26 18:26:48.469973,2026-04-26 18:26:50.655804,"```json
{""rating"": 1, ""reasoning"": ""Two bears sleeping soundly on rocks creates a very calm and low-energy scene.""}
```",Two bears sleeping soundly on rocks creates a very calm and low-energy scene.
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,16,done,1,97f19d2bf7e84da5,1,stop,3589,633,38,7.801e-05,,2026-04-26 18:27:09.210932,2026-04-26 18:27:12.801901,"```json
{""rating"": 1, ""reasoning"": ""The image depicts two bears sleeping soundly, which evokes a sense of extreme calmness and low intensity.""}
```","The image depicts two bears sleeping soundly, which evokes a sense of extreme calmness and low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,17,done,1,a35a4a4babe6e375,1,stop,8827,512,36,8.608e-05,,2026-04-26 18:27:30.734466,2026-04-26 18:27:39.564118,"```json
{""rating"": 1, ""reasoning"": ""The image shows two bears sleeping peacefully, evoking a strong sense of calmness and low intensity.""}
```","The image shows two bears sleeping peacefully, evoking a strong sense of calmness and low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,18,done,1,6a7285211aabbbba,1,stop,2105,633,39,8.406e-05,,2026-04-26 18:27:53.433034,2026-04-26 18:27:55.539243,"```json
{""rating"": 1, ""reasoning"": ""The image shows two bears sleeping soundly, which evokes a strong sense of calmness and very low intensity.""}
```","The image shows two bears sleeping soundly, which evokes a strong sense of calmness and very low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,arousal,19,done,1,94ac8e0a99aa6e35,1,stop,2950,633,35,7.687e-05,,2026-04-26 18:28:15.802411,2026-04-26 18:28:18.753552,"```json
{""rating"": 1, ""reasoning"": ""Two bears are sleeping peacefully, which evokes a strong sense of calm and low intensity.""}
```","Two bears are sleeping peacefully, which evokes a strong sense of calm and low intensity."
gemma-4-31b-it,20260426-3bde__gemma-4-31b-it,Bear 1,valence,0,done,6,2d4a425a8fa48407,1,stop,2763,552,35,9.128e-05,,2026-04-26 18:20:15.471978,2026-04-26 18:20:18.236732,"```json
{""rating"": 6, ""reasoning"": ""Two sleeping bears evoke a sense of peace and cuteness, which is moderately positive.""}
```","Two sleeping bears evoke a sense of peace and cuteness, which is moderately positive."
